,time,ax,ay,az,Latitude,Longitude,Speed (m/s)
6537,53.500141,0.2021,0.2152,-0.7363,55.75379689,48.74046975,1.5
6538,53.503535,1.1715,2.1177,1.2118,55.75379689,48.74046975,1.5
6539,53.505887,1.1715,2.1177,1.2118,55.75379689,48.74046975,1.5
6540,53.511305,1.1715,2.1177,1.2118,55.75379689,48.74046975,1.5
6541,53.543303,1.1715,2.1177,1.2118,55.75379689,48.74046975,1.5
6542,53.547131,1.1715,2.1177,1.2118,55.75379689,48.74046975,1.5
6543,53.549445,1.1715,2.1177,1.2118,55.75379689,48.74046975,1.5
6544,53.566057,1.1715,2.1177,1.2118,55.75379689,48.74046975,1.5
6545,53.568695,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6546,53.571051,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6547,53.573432,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6548,53.578828,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6549,53.613635,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6550,53.617267,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6551,53.619346,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6552,53.621835,0.4268,-1.1204,4.1541,55.75381204,48.74048233,1.55999994
6553,53.633027,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6554,53.637659,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6555,53.640891,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6556,53.644092,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6557,53.646739,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6558,53.681187,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6559,53.685306,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6560,53.687709,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6561,53.690085,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6562,53.701102,0.3693,-0.723,0.6345,55.75381204,48.74048233,1.55999994
6563,53.705981,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6564,53.70894,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6565,53.711528,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6566,53.723168,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6567,53.747437,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6568,53.76008,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6569,53.769536,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6570,53.773801,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6571,53.777533,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6572,53.78023,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6573,53.78306,-0.1457,0.0271,-3.1503,55.75381204,48.74048233,1.55999994
6574,53.785421,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6575,53.814445,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6576,53.821607,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6577,53.83321,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6578,53.838964,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6579,53.844795,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6580,53.848389,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6581,53.855778,0.0321,-0.9438,-2.0935,55.75381204,48.74048233,1.55999994
6582,53.860879,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6583,53.863975,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6584,53.880959,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6585,53.889446,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6586,53.901212,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6587,53.905111,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6588,53.911193,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6589,53.922422,-0.7997,-0.1319,-1.2686,55.75381204,48.74048233,1.55999994
6590,53.927473,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6591,53.930413,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6592,53.947406,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6593,53.961341,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6594,53.965826,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6595,53.973973,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6596,53.978501,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6597,53.981742,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6598,53.992408,0.1942,0.4409,0.8065,55.75381204,48.74048233,1.55999994
6599,53.998299,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6600,54.000847,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6601,54.013161,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6602,54.034189,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6603,54.039877,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6604,54.044795,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6605,54.048425,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6606,54.056164,0.8447,2.0131,2.1345,55.75381204,48.74048233,1.55999994
6607,54.060758,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6608,54.063892,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6609,54.072456,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6610,54.090068,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6611,54.112606,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6612,54.11834,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6613,54.121727,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6614,54.12565,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6615,54.134315,-0.1507,-1.1177,2.9895,55.75381204,48.74048233,1.55999994
6616,54.141335,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6617,54.144928,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6618,54.169858,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6619,54.177019,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6620,54.181109,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6621,54.184788,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6622,54.202704,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6623,54.208828,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6624,54.212197,0.6604,-0.4705,-1.0325,55.75381204,48.74048233,1.55999994
6625,54.215469,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6626,54.218304,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6627,54.229681,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6628,54.242239,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6629,54.245982,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6630,54.249113,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6631,54.262314,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6632,54.265626,0.25,-0.6773,-3.4892,55.75381204,48.74048233,1.55999994
6633,54.267312,-0.7002,-0.31,-1.8393,55.75381204,48.74048233,1.55999994
6634,54.280105,-0.7002,-0.31,-1.8393,55.75381204,48.74048233,1.55999994
6635,54.289284,-0.7002,-0.31,-1.8393,55.75381204,48.74048233,1.55999994
6636,54.312276,-0.7002,-0.31,-1.8393,55.75381204,48.74048233,1.55999994
6637,54.316655,-0.7002,-0.31,-1.8393,55.75381204,48.74048233,1.55999994
6638,54.319115,-0.7002,-0.31,-1.8393,55.75381204,48.74048233,1.55999994
6639,54.321626,-0.7002,-0.31,-1.8393,55.75381204,48.74048233,1.55999994
6640,54.332841,-0.7802,0.3073,0.505,55.75381204,48.74048233,1.55999994
6641,54.3369,-0.7802,0.3073,0.505,55.75381204,48.74048233,1.55999994
6642,54.339289,-0.7802,0.3073,0.505,55.75381204,48.74048233,1.55999994
6643,54.369818,-0.7802,0.3073,0.505,55.75381204,48.74048233,1.55999994
6644,54.374796,-0.7802,0.3073,0.505,55.75381204,48.74048233,1.55999994
6645,54.37801,-0.7802,0.3073,0.505,55.75381204,48.74048233,1.55999994
6646,54.382052,-0.7802,0.3073,0.505,55.75381204,48.74048233,1.55999994
6647,54.403407,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6648,54.409433,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6649,54.414955,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6650,54.418734,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6651,54.422328,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6652,54.429219,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6653,54.444744,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6654,54.44897,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6655,54.458868,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6656,54.481549,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6657,54.486496,-0.3565,1.4451,3.0019,55.75381204,48.74048233,1.55999994
6658,54.48891,-0.6758,1.4345,1.0973,55.75381204,48.74048233,1.55999994
6659,54.492996,-0.6758,1.4345,1.0973,55.75381204,48.74048233,1.55999994
6660,54.495512,-0.6758,1.4345,1.0973,55.75381204,48.74048233,1.55999994
6661,54.511526,-0.6758,1.4345,1.0973,55.75381204,48.74048233,1.55999994
6662,54.514969,-0.6758,1.4345,1.0973,55.75381204,48.74048233,1.55999994
6663,54.517001,-0.6758,1.4345,1.0973,55.75381204,48.74048233,1.55999994
6664,54.535722,-0.6758,1.4345,1.0973,55.75381204,48.74048233,1.55999994
6665,54.548616,0.6472,-1.9205,2.9392,55.75381204,48.74048233,1.55999994
6666,54.549856,0.6472,-1.9205,2.9392,55.75381204,48.74048233,1.55999994
6667,54.550925,0.6472,-1.9205,2.9392,55.75381204,48.74048233,1.55999994
6668,54.568812,0.6472,-1.9205,2.9392,55.75381204,48.74048233,1.55999994
6669,54.569998,0.6472,-1.9205,2.9392,55.75382935,48.74048854,1.57000005
6670,54.577167,0.6472,-1.9205,2.9392,55.75382935,48.74048854,1.57000005
6671,54.604284,0.6472,-1.9205,2.9392,55.75382935,48.74048854,1.57000005
6672,54.605476,0.6472,-1.9205,2.9392,55.75382935,48.74048854,1.57000005
6673,54.613679,0.6472,-1.9205,2.9392,55.75382935,48.74048854,1.57000005
6674,54.614839,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6675,54.615516,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6676,54.616238,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6677,54.631774,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6678,54.64546,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6679,54.647907,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6680,54.673993,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6681,54.682552,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6682,54.686751,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6683,54.689876,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6684,54.694651,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6685,54.69888,-0.3495,-0.2732,-2.4891,55.75382935,48.74048854,1.57000005
6686,54.701679,0.069,-0.553,-4.718,55.75382935,48.74048854,1.57000005
6687,54.711552,0.069,-0.553,-4.718,55.75382935,48.74048854,1.57000005
6688,54.714858,0.069,-0.553,-4.718,55.75382935,48.74048854,1.57000005
6689,54.744015,0.069,-0.553,-4.718,55.75382935,48.74048854,1.57000005
6690,54.752847,0.069,-0.553,-4.718,55.75382935,48.74048854,1.57000005
6691,54.768257,0.069,-0.553,-4.718,55.75382935,48.74048854,1.57000005
6692,54.774475,0.069,-0.553,-4.718,55.75382935,48.74048854,1.57000005
6693,54.778117,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6694,54.78038,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6695,54.782295,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6696,54.804363,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6697,54.807893,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6698,54.81035,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6699,54.825036,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6700,54.83081,0.2494,-1.2002,-1.6076,55.75382935,48.74048854,1.57000005
6701,54.834831,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6702,54.838891,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6703,54.846729,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6704,54.880609,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6705,54.886155,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6706,54.889173,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6707,54.892248,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6708,54.895844,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6709,54.898605,0.2111,0.8179,0.7364,55.75382935,48.74048854,1.57000005
6710,54.900882,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6711,54.903062,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6712,54.911641,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6713,54.915384,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6714,54.947831,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6715,54.952929,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6716,54.967643,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6717,54.974069,0.2608,3.34,2.2735,55.75382935,48.74048854,1.57000005
6718,54.978732,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6719,54.983143,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6720,54.987136,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6721,54.990704,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6722,55.013088,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6723,55.025344,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6724,55.030119,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6725,55.034732,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6726,55.04873,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6727,55.054723,0.8114,-1.834,5.3505,55.75382935,48.74048854,1.57000005
6728,55.058146,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6729,55.061194,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6730,55.08289,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6731,55.087794,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6732,55.090517,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6733,55.095459,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6734,55.112029,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6735,55.116426,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6736,55.119274,1.0625,-0.7361,-1.2027,55.75382935,48.74048854,1.57000005
6737,55.121776,-0.1759,-0.4725,-4.2884,55.75382935,48.74048854,1.57000005
6738,55.124161,-0.1759,-0.4725,-4.2884,55.75382935,48.74048854,1.57000005
6739,55.147804,-0.1759,-0.4725,-4.2884,55.75382935,48.74048854,1.57000005
6740,55.168911,-0.1759,-0.4725,-4.2884,55.75382935,48.74048854,1.57000005
6741,55.176189,-0.1759,-0.4725,-4.2884,55.75382935,48.74048854,1.57000005
6742,55.181257,-0.1759,-0.4725,-4.2884,55.75382935,48.74048854,1.57000005
6743,55.186866,-0.1759,-0.4725,-4.2884,55.75382935,48.74048854,1.57000005
6744,55.191921,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6745,55.19726,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6746,55.202141,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6747,55.213818,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6748,55.223316,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6749,55.233079,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6750,55.239908,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6751,55.244773,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6752,55.246959,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6753,55.256679,-1.3143,-0.4268,-1.8017,55.75382935,48.74048854,1.57000005
6754,55.259905,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6755,55.262258,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6756,55.279517,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6757,55.289454,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6758,55.299192,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6759,55.311663,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6760,55.31584,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6761,55.318391,-0.5176,0.6733,0.6304,55.75382935,48.74048854,1.57000005
6762,55.321193,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6763,55.323506,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6764,55.347856,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6765,55.367413,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6766,55.373296,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6767,55.377241,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6768,55.380589,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6769,55.388583,-0.2112,1.3666,1.5163,55.75382935,48.74048854,1.57000005
6770,55.392571,0.203,0.4669,1.4799,55.75382935,48.74048854,1.57000005
6771,55.394932,0.203,0.4669,1.4799,55.75382935,48.74048854,1.57000005
6772,55.413434,0.203,0.4669,1.4799,55.75382935,48.74048854,1.57000005
6773,55.433239,0.203,0.4669,1.4799,55.75382935,48.74048854,1.57000005
6774,55.438165,0.203,0.4669,1.4799,55.75382935,48.74048854,1.57000005
6775,55.444726,0.203,0.4669,1.4799,55.75382935,48.74048854,1.57000005
6776,55.447687,0.203,0.4669,1.4799,55.75382935,48.74048854,1.57000005
6777,55.467215,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6778,55.47326,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6779,55.477616,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6780,55.48242,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6781,55.486711,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6782,55.490337,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6783,55.511101,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6784,55.513509,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6785,55.517221,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6786,55.518714,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6787,55.543379,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6788,55.54564,-1.4601,-0.8777,1.7341,55.75382935,48.74048854,1.57000005
6789,55.547086,-1.1028,-0.6572,-1.2816,55.75382935,48.74048854,1.57000005
6790,55.569533,-1.1028,-0.6572,-1.2816,55.75382935,48.74048854,1.57000005
6791,55.571514,-1.1028,-0.6572,-1.2816,55.75384451,48.74049033,1.44000006
6792,55.57837,-1.1028,-0.6572,-1.2816,55.75384451,48.74049033,1.44000006
6793,55.58852,-1.1028,-0.6572,-1.2816,55.75384451,48.74049033,1.44000006
6794,55.612609,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6795,55.619558,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6796,55.624132,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6797,55.6269,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6798,55.630883,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6799,55.635318,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6800,55.644793,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6801,55.649516,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6802,55.652116,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6803,55.667905,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6804,55.672296,-0.742,-0.6047,-2.6541,55.75384451,48.74049033,1.44000006
6805,55.674937,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6806,55.681195,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6807,55.689548,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6808,55.712088,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6809,55.718908,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6810,55.722169,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6811,55.72581,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6812,55.738497,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6813,55.742771,0.0656,-0.1347,-0.4372,55.75384451,48.74049033,1.44000006
6814,55.745558,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6815,55.769986,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6816,55.776632,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6817,55.781033,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6818,55.798435,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6819,55.804682,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6820,55.81417,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6821,55.820283,0.0326,1.6081,0.8387,55.75384451,48.74049033,1.44000006
6822,55.823266,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6823,55.832375,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6824,55.836468,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6825,55.844995,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6826,55.869382,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6827,55.874848,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6828,55.885402,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6829,55.890231,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6830,55.893581,0.5953,2.1506,3.0989,55.75384451,48.74049033,1.44000006
6831,55.896768,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6832,55.899851,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6833,55.911418,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6834,55.915892,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6835,55.920998,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6836,55.938729,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6837,55.946696,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6838,55.960339,0.5321,-0.7757,1.6712,55.75384451,48.74049033,1.44000006
6839,55.965945,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6840,55.969486,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6841,55.973338,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6842,55.981921,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6843,55.989865,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6844,56.013802,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6845,56.019078,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6846,56.033653,1.226,-1.4997,-1.3467,55.75384451,48.74049033,1.44000006
6847,56.04056,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6848,56.043881,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6849,56.046914,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6850,56.049457,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6851,56.0527,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6852,56.069368,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6853,56.08076,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6854,56.085731,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6855,56.089389,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6856,56.099713,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6857,56.103766,0.3822,-0.5862,-4.2921,55.75384451,48.74049033,1.44000006
6858,56.106194,-0.5512,-0.213,-2.1497,55.75384451,48.74049033,1.44000006
6859,56.111963,-0.5512,-0.213,-2.1497,55.75384451,48.74049033,1.44000006
6860,56.121815,-0.5512,-0.213,-2.1497,55.75384451,48.74049033,1.44000006
6861,56.139408,-0.5512,-0.213,-2.1497,55.75384451,48.74049033,1.44000006
6862,56.148566,-0.5512,-0.213,-2.1497,55.75384451,48.74049033,1.44000006
6863,56.160791,-0.5512,-0.213,-2.1497,55.75384451,48.74049033,1.44000006
6864,56.165182,-0.4038,0.4221,1.5181,55.75384451,48.74049033,1.44000006
6865,56.168306,-0.4038,0.4221,1.5181,55.75384451,48.74049033,1.44000006
6866,56.170983,-0.4038,0.4221,1.5181,55.75384451,48.74049033,1.44000006
6867,56.177852,-0.4038,0.4221,1.5181,55.75384451,48.74049033,1.44000006
